CardholderID,First Name,Last Name,Gender,ATMID,Birth Date,Occupation,AccountType,IsWisabi
AT-002-1217,Aladejobi,Onwuka,F,AT-002,7/5/1969,Data Analyst,Current,1
AT-004-1107,Zainab,Nwankwo,M,AT-004,01/31/1974,Manager,Current,1
AT-003-1275,Kafayat,Oluwadamilola,M,AT-003,3/3/1978,Software Developer,Savings,0
AT-011-1151,Nike,Akinola,F,AT-011,07/19/1972,Marketing Executive,Savings,1
VC-002-1074,Sadiya,Ahmad,M,VC-002,5/4/1964,Marketing Executive,Savings,1
VC-005-1162,Nura,Ruqayya,F,VC-005,03/24/1966,Trader,Savings,0
AT-005-1015,Niyi,Niyi,M,AT-005,12/19/1983,Construction Worker,Savings,0
VC-009-1090,Firdausi,Musa,F,VC-009,08/27/1984,Marketing Executive,Current,1
AT-003-1269,Boluwatife,Okpara,M,AT-003,09/22/1997,Engineer,Current,1
VC-006-1214,Hauwa,Salma,F,VC-006,12/4/1962,Marketing Executive,Current,0
VC-005-1010,Abdulrahman,Ali,F,VC-005,06/22/2002,Trader,Savings,1
AT-001-1098,Denis,Adewale,M,AT-001,10/15/1991,Lawyer,Current,1
VC-009-1145,Habiba,Mariam,F,VC-009,3/10/1974,Engineer,Current,1
AT-007-1159,Adejoke,Ogbu,F,AT-007,01/17/1981,Engineer,Savings,1
AT-002-1048,Dora,Adebayo,M,AT-002,02/20/1961,Marketing Executive,Savings,1
AT-011-1066,Nwachukwu,Akintoye,M,AT-011,5/6/1960,Truck Driver,Current,1
VC-001-1143,Suleiman,Aisha,F,VC-001,7/12/1975,Human Resources Specialist,Current,1
VC-001-1121,Danladi,Danjuma,F,VC-001,01/14/1969,Lawyer,Current,1
AT-011-1201,Babatunde,Adebisi,M,AT-011,4/1/1979,Data Analyst,Savings,1
AT-004-1112,Ali,Muhammad,M,AT-004,01/28/1986,Trader,Current,1
AT-009-1193,Ebuka,Nwachukwu,M,AT-009,07/28/1990,Accountant,Current,1
AT-005-1024,Olufemi,Gbadamosi,F,AT-005,03/22/2002,Student,Savings,0
AT-005-1139,Oyindamola,Adeniran,M,AT-005,12/11/1987,Plumber,Current,1
AT-011-1019,Oluwatoyin,Adebisi,F,AT-011,5/1/1978,Engineer,Current,1
AT-009-1289,Ekene,Odeyemi,F,AT-009,03/31/1989,Lawyer,Savings,1
AT-012-1035,Chinedu,Jimoh,F,AT-012,05/20/1977,Software Developer,Savings,1
VC-002-1097,Yusuf,Adamu,F,VC-002,11/20/2005,Student,Savings,1
VC-006-1066,Musa,Yakubu,F,VC-006,02/25/1985,Human Resources Specialist,Current,1
AT-008-1108,Asabe,Awofeso,M,AT-008,06/19/1999,Student,Savings,1
AT-003-1094,Nkem,Okon,M,AT-003,1/7/1960,Factory Worker,Current,1
VC-004-1006,Salisu,Ahmed,M,VC-004,01/15/1991,Factory Worker,Savings,1
AT-007-1069,Akintunde,Egbule,M,AT-007,08/23/1990,Accountant,Current,1
AT-002-1076,Celestine,Ekeinde,F,AT-002,07/18/1979,Human Resources Specialist,Savings,1
RS-001-1007,Grace,Onwuka,F,RS-001,11/4/1995,Health Professional,Current,1
AT-001-1036,Danjuma,Adeyemi,M,AT-001,03/14/1964,Truck Driver,Current,1
AT-002-1243,Oluwatoyin,Akintola,F,AT-002,04/23/1998,Student,Savings,1
VC-008-1200,Abubakar,Fati,F,VC-008,05/24/2006,Trader,Current,0
AT-015-1019,Boluwatife,Oluwatofunmi,F,AT-015,07/14/1964,Health Professional,Savings,1
VC-008-1017,Umaru,Mohammed,M,VC-008,10/25/1992,Engineer,Current,1
VC-001-1066,Salisu,Ahmad,M,VC-001,05/30/1970,Trader,Savings,1
AT-005-1299,Zainab,Okafor,F,AT-005,10/10/1999,Student,Savings,1
AT-012-1066,Aminat,Udom,M,AT-012,3/7/1960,Software Developer,Current,1
AT-014-1257,Ayo,Adekunle,M,AT-014,02/19/1973,Carpenter,Current,1
VC-008-1036,Adamu,Abdullahi,F,VC-008,03/14/1988,Accountant,Savings,0
VC-009-1129,Firdausi,Abdulsalam,M,VC-009,4/6/1976,Marketing Executive,Savings,1
VC-009-1007,Hafsatu,Mohammed,M,VC-009,8/11/1996,Human Resources Specialist,Savings,1
AT-012-1024,Oluwakemi,Iloka,M,AT-012,10/6/1988,Welder,Current,1
AT-007-1126,Chinedu,Idowu,F,AT-007,6/5/1979,Accountant,Savings,1
AT-013-1087,Adebowale,Adegoke,M,AT-013,7/1/1991,Human Resources Specialist,Current,1
AT-001-1257,Nnamdi,Okonkwo,F,AT-001,01/19/1974,Trader,Current,1
AT-003-1071,Seun,Ojo,M,AT-003,01/30/1969,Accountant,Current,1
AT-009-1186,Chizoba,Okafor,M,AT-009,5/6/2007,Student,Savings,1
VC-003-1036,Garba,Umar,F,VC-003,12/8/1966,Marketing Executive,Current,1
VC-005-1048,Yusuf,Mohammed,F,VC-005,12/31/1995,Human Resources Specialist,Savings,1
AT-015-1184,Ayodeji,Gbolahan,F,AT-015,3/12/1987,Engineer,Savings,1
VC-006-1188,Abdulrahman,Amina,M,VC-006,06/19/1981,Farmer,Current,1
AT-011-1105,Babatunde,Olumide,M,AT-011,08/14/1991,Human Resources Specialist,Current,1
AT-005-1290,Chinenye,Oladele,F,AT-005,3/9/1989,Engineer,Savings,1
AT-005-1216,Oluwaseyi,Onu,M,AT-005,02/20/1993,Construction Worker,Savings,0
VC-001-1154,Bello,Mariam,M,VC-001,01/24/1983,Engineer,Savings,0
AT-011-1297,Omolara,Suleimon,M,AT-011,04/17/2003,Student,Savings,0
AT-009-1101,Oladimeji,Aregbesola,F,AT-009,8/12/1972,Trader,Savings,1
VC-009-1188,Fati,Hafsatu,F,VC-009,4/12/1966,Engineer,Savings,1
AT-012-1118,Bolanle,Onu,F,AT-012,04/25/1992,Engineer,Savings,1
AT-010-1104,Ibukunoluwa,Adeyemi,F,AT-010,03/22/1996,Accountant,Current,1
RS-003-1047,Obinna,Akintoye,F,RS-003,10/12/1962,Engineer,Savings,1
AT-001-1038,Olasupo,Aregbesola,F,AT-001,07/20/1986,Human Resources Specialist,Savings,1
AT-009-1217,Chidiebube,Olawale,F,AT-009,04/30/1984,Marketing Executive,Savings,1
AT-008-1070,Aladejobi,Olatunji,F,AT-008,05/31/1986,Trader,Savings,1
AT-002-1196,Ekanem,Oluwadamilola,F,AT-002,12/15/1961,Trader,Current,1
VC-002-1095,Ismaila,Bello,M,VC-002,5/1/1985,Health Professional,Current,1
AT-012-1036,Ayo,Ojo,F,AT-012,07/23/1964,Trader,Savings,1
AT-015-1197,Austin,Oluwagbemiga,F,AT-015,8/1/1985,Manager,Current,0
VC-006-1120,Ismaila,Suleiman,M,VC-006,06/18/1957,Manager,Current,1
AT-004-1023,Oluwalonimi,Oluwalonimi,F,AT-004,3/12/1959,Health Professional,Savings,1
AT-011-1061,Clara,Ojo,M,AT-011,10/1/1994,Welder,Current,0
VC-004-1024,Sadiq,Ahmed,F,VC-004,08/24/1997,Health Professional,Savings,1
VC-009-1084,Abdulrahman,Suleiman,M,VC-009,04/25/1996,Trader,Current,1
AT-008-1077,Niyi,Benson,F,AT-008,12/11/1961,Marketing Executive,Current,1
AT-002-1028,Damilare,Ugochukwu,F,AT-002,8/3/1975,Lawyer,Savings,1
VC-001-1174,Sadiq,Firdausi,M,VC-001,10/7/1961,Manager,Savings,1
AT-012-1129,Oluwatofunmi,Bala,M,AT-012,11/27/1968,Welder,Current,1
AT-005-1054,Ayodeji,Okoh,F,AT-005,9/3/1980,Marketing Executive,Current,1
AT-005-1084,Ajayi,Adeleke,F,AT-005,11/25/1975,Human Resources Specialist,Savings,0
VC-007-1151,Bello,Rakiya,F,VC-007,5/11/2003,Student,Savings,1
AT-011-1091,Ebenezer,Oluwaseun,F,AT-011,10/24/1988,Lawyer,Savings,1
AT-013-1151,Benson,Oni,M,AT-013,10/11/1988,Plumber,Current,1
VC-008-1011,Ahmad,Abubakar,M,VC-008,02/18/1977,Lawyer,Savings,1
AT-015-1188,Ademiluyi,Udom,M,AT-015,9/5/1998,Student,Savings,1
VC-003-1176,Amina,Salisu,F,VC-003,6/4/1969,Health Professional,Savings,1
AT-003-1072,Ekpereamaka,Adegoke,F,AT-003,02/17/1989,Data Analyst,Savings,1
AT-013-1284,Akinbiyi,Ebiowei,M,AT-013,08/20/1962,Construction Worker,Current,1
AT-002-1186,Rukayat,Eko,F,AT-002,8/6/1964,Health Professional,Savings,1
VC-008-1183,Amina,Nafisa,F,VC-008,05/21/1995,Health Professional,Current,1
AT-003-1266,Olaniyi,Ojo,F,AT-003,01/21/2000,Student,Savings,0
AT-009-1098,Oluwakemi,Oluwadamilola,M,AT-009,8/3/2003,Student,Savings,1
AT-003-1157,Chinenye,Omolola,F,AT-003,08/28/1967,Health Professional,Current,1
VC-001-1116,Sadiya,Garba,F,VC-001,5/4/2003,Student,Savings,1
AT-013-1198,Omolola,Daramola,M,AT-013,01/18/1983,Software Developer,Current,1
AT-003-1199,Chidozie,Adekunle,M,AT-003,11/18/1958,Data Analyst,Current,1
AT-003-1114,Olumide,Fagbemi,M,AT-003,8/7/1981,Software Developer,Current,1
AT-001-1112,Babajide,Omolabake,M,AT-001,07/24/1998,Student,Savings,1
AT-010-1061,Damilare,Oluwayemisi,F,AT-010,4/12/1974,Human Resources Specialist,Current,0
AT-013-1081,Benson,Ogundele,F,AT-013,10/15/1975,Human Resources Specialist,Current,1
VC-005-1126,Danladi,Musa,F,VC-005,10/18/2007,Trader,Savings,1
VC-006-1162,Sani,Rukayya,M,VC-006,7/11/2006,Trader,Savings,1
VC-001-1061,Musa,Ahmed,F,VC-001,12/3/1963,Engineer,Current,1
AT-001-1155,Chikamso,Oni,F,AT-001,04/26/1989,Factory Worker,Savings,1
AT-015-1146,Folasade,Ekong,M,AT-015,04/29/2002,Student,Savings,1
AT-014-1026,Wuraola,Eze,F,AT-014,8/1/1998,Student,Savings,0
AT-011-1088,Damilare,Ekwueme,F,AT-011,08/31/2004,Student,Savings,1
VC-004-1054,Ibrahim,Ibrahim,F,VC-004,03/24/1989,Health Professional,Current,1
AT-008-1090,Oluwafemi,Akande,M,AT-008,5/8/1998,Student,Savings,1
AT-004-1131,Oluwaseyi,Eko,F,AT-004,03/25/1968,Accountant,Current,1
AT-010-1020,Kehinde,Okeke,M,AT-010,11/18/2003,Student,Savings,1
AT-001-1224,Olaniyi,Eze,F,AT-001,1/10/1976,Manager,Savings,1
AT-013-1250,Deborah,Onyekwere,M,AT-013,12/10/1972,Truck Driver,Savings,1
RS-001-1047,Onyinyechi,Okoli,M,RS-001,3/1/1975,Farmer,Current,1
AT-006-1115,Chibueze,Adebayo,F,AT-006,10/8/1989,Health Professional,Savings,1
AT-010-1241,Ayo,Nnamdi,M,AT-010,06/20/1986,Truck Driver,Current,1
AT-013-1042,Ademiluyi,Okoye,M,AT-013,1/7/2000,Student,Savings,1
VC-003-1181,Mustapha,Haruna,M,VC-003,2/6/1964,Health Professional,Current,1
AT-006-1017,Boluwatife,Akinwande,F,AT-006,9/10/1969,Marketing Executive,Current,0
VC-004-1200,Firdausi,Fadila,F,VC-004,07/20/1985,Health Professional,Current,0
AT-012-1051,Aluko,Adejumo,M,AT-012,03/30/1982,Human Resources Specialist,Savings,1
AT-006-1102,Chinyere,Adebanjo,M,AT-006,02/20/1967,Factory Worker,Savings,1
AT-015-1021,Ekanem,Adeyemo,M,AT-015,09/21/1986,Construction Worker,Current,1
AT-014-1221,Diana,Akintola,M,AT-014,6/10/2000,Student,Savings,1
AT-002-1140,Dayo,Oladejo,F,AT-002,01/26/1959,Lawyer,Current,1
AT-001-1099,Nkem,Okafor,F,AT-001,08/22/1963,Health Professional,Savings,1
AT-009-1240,Daniella,Adegoke,M,AT-009,12/17/1970,Marketing Executive,Current,1
AT-005-1028,Ekele,Amadi,M,AT-005,04/22/1988,Manager,Savings,1
AT-006-1040,Edith,Ogunleye,F,AT-006,08/26/1988,Health Professional,Current,0
AT-012-1273,Oluwakemi,Amosun,M,AT-012,6/5/1971,Farmer,Savings,1
AT-006-1052,Nneka,Ekong,F,AT-006,06/26/1982,Health Professional,Savings,1
VC-007-1078,Abubakar,Ahmad,F,VC-007,2/8/1997,Engineer,Current,1
AT-005-1053,Chukwuemeka,Oguntade,F,AT-005,06/26/2000,Student,Savings,1
AT-013-1011,Chukwuka,Okafor,M,AT-013,1/11/1970,Manager,Current,1
VC-006-1237,Amina,Abdulsalam,M,VC-006,5/5/1971,Manager,Current,1
AT-013-1009,Chisom,Okafor,M,AT-013,4/1/1966,Carpenter,Savings,0
AT-002-1093,Oyindamola,Akindele,F,AT-002,2/12/1964,Engineer,Current,1
AT-012-1245,Chiwendu,Oluwabukola,M,AT-012,09/25/1969,Plumber,Current,1
VC-007-1086,Nafisa,Ahmed,M,VC-007,05/19/1971,Farmer,Current,1
AT-005-1275,Babajide,Adejumo,M,AT-005,6/4/1982,Plumber,Current,1
AT-003-1144,Ekanem,Akindele,F,AT-003,11/30/1990,Human Resources Specialist,Savings,1
AT-007-1275,Danladi,Adebisi,M,AT-007,02/20/1988,Manager,Savings,1
AT-006-1077,Christian,Ogbu,F,AT-006,09/20/2003,Student,Savings,0
AT-013-1280,Chukwuma,Oladejo,F,AT-013,8/7/1992,Data Analyst,Current,1
VC-002-1184,Salisu,Rakiya,M,VC-002,8/4/1995,Marketing Executive,Current,1
AT-010-1002,Bernadine,Adekunle,F,AT-010,07/25/1976,Health Professional,Savings,1
AT-015-1141,Akpan,Ogunnaike,F,AT-015,05/27/2005,Student,Savings,1
AT-003-1197,Adebisi,Adeleke,M,AT-003,03/23/1983,Lawyer,Savings,1
AT-003-1156,Chizoba,Okoye,M,AT-003,11/6/1987,Manager,Savings,0
AT-011-1108,Ayodeji,Amosun,M,AT-011,11/24/1987,Plumber,Savings,0
VC-008-1172,Khadija,Halima,M,VC-008,08/30/1999,Student,Savings,1
AT-004-1032,Ngozi,Okon,F,AT-004,06/19/1995,Software Developer,Savings,1
VC-003-1004,Nafisa,Musa,F,VC-003,07/14/1983,Lawyer,Current,1
AT-002-1219,Austin,Nnamdi,F,AT-002,03/29/1997,Lawyer,Current,1
VC-003-1162,Yakubu,Abdulaziz,M,VC-003,11/13/1966,Carpenter,Current,0
AT-006-1105,Ayodeji,Oluwatofunmi,M,AT-006,4/11/1959,Accountant,Current,1
VC-002-1194,Lawal,Salma,M,VC-002,4/12/1996,Carpenter,Savings,1
AT-007-1168,Oluwakemi,Oluwamayowa,F,AT-007,07/25/2002,Student,Savings,1
AT-014-1088,Olumide,Ayodele,F,AT-014,05/21/1981,Marketing Executive,Savings,1
VC-003-1085,Nasiru,Hassan,M,VC-003,12/6/1972,Farmer,Savings,1
VC-006-1086,Mariam,Ahmad,F,VC-006,07/24/2002,Trader,Current,1
AT-005-1148,Ali,Okafor,F,AT-005,5/1/1965,Engineer,Savings,1
AT-014-1191,Oluwalonimi,Akintoye,F,AT-014,04/28/1970,Engineer,Savings,1
VC-004-1199,Ahmad,Amina,M,VC-004,02/24/1993,Factory Worker,Savings,1
AT-009-1147,Andrew,Bello,M,AT-009,12/6/1981,Manager,Savings,1
VC-005-1167,Mariam,Abdulaziz,M,VC-005,6/5/2002,Trader,Current,1
AT-010-1152,Ekpereamaka,Eyo,F,AT-010,11/19/1961,Manager,Savings,1
AT-004-1305,Bertha,Sanyaolu,M,AT-004,1/12/1965,Welder,Current,1
AT-007-1230,Danjuma,Akintoye,F,AT-007,8/12/1988,Human Resources Specialist,Current,1
AT-014-1266,Bridget,Okonkwo,M,AT-014,10/18/2000,Student,Savings,1
VC-009-1158,Abdullahi,Rukayya,M,VC-009,9/10/1988,Manager,Current,1
AT-007-1175,Adebisi,Adeyemo,M,AT-007,2/1/1992,Data Analyst,Current,0
AT-014-1050,Agnes,Onyeka,M,AT-014,7/9/1989,Accountant,Current,1
AT-005-1249,Chidiebube,Mohammed,F,AT-005,03/21/1988,Engineer,Savings,0
AT-015-1196,Oluwamayowa,Akindele,F,AT-015,03/14/1996,Manager,Savings,1
AT-006-1225,Fiyinfoluwa,Adebayo,F,AT-006,3/7/1959,Lawyer,Savings,1
AT-014-1077,Kehinde,Oluwapelumi,M,AT-014,11/18/1995,Marketing Executive,Savings,0
AT-015-1139,Ebiere,Agboola,M,AT-015,04/22/1969,Health Professional,Current,1
AT-012-1046,Damilola,Ademola,F,AT-012,10/6/1982,Accountant,Current,1
VC-003-1018,Danjuma,Ali,M,VC-003,02/24/1976,Farmer,Current,1
VC-001-1035,Zainab,Sani,F,VC-001,5/12/1962,Engineer,Current,1
AT-009-1235,Jideofor,Oluwafemi,M,AT-009,06/23/1999,Student,Savings,1
AT-002-1053,Benjamin,Akande,F,AT-002,01/27/1980,Engineer,Savings,1
VC-005-1166,Fadila,Abdulkadir,F,VC-005,06/20/1996,Health Professional,Current,0
AT-005-1071,Augustina,Eze,F,AT-005,10/5/1961,Engineer,Current,1
AT-005-1067,Adeola,Gbenga,F,AT-005,07/31/1985,Engineer,Current,1
AT-005-1135,Damilola,Nnamdi,M,AT-005,11/24/1979,Manager,Savings,0
AT-015-1066,Alfred,Akindele,F,AT-015,4/5/1959,Accountant,Savings,1
AT-006-1230,Deji,Eko,F,AT-006,09/28/1987,Trader,Savings,1
AT-015-1169,Denis,Adekunle,M,AT-015,4/3/1992,Carpenter,Current,1
AT-015-1038,Edwin,Adeniyi,F,AT-015,01/16/1990,Marketing Executive,Savings,1
AT-008-1120,Opeyemi,Onyeka,M,AT-008,09/26/1980,Plumber,Savings,1
AT-013-1261,Oluwamayowa,Adegoke,M,AT-013,02/16/1973,Mechanic,Current,0
AT-013-1217,Adebisi,Oladipo,F,AT-013,11/13/1959,Manager,Savings,1
AT-006-1026,Olusola,Fatunmise,M,AT-006,09/21/1961,Truck Driver,Savings,1
AT-004-1278,Ayo,Udom,F,AT-004,11/14/1992,Human Resources Specialist,Savings,1
AT-009-1071,Chukwudi,Nwosu,F,AT-009,10/19/1985,Lawyer,Current,1
AT-003-1249,Cynthia,Balogun,M,AT-003,04/26/1976,Mechanic,Current,1
VC-009-1018,Ruqayya,Bello,F,VC-009,05/15/1990,Engineer,Current,1
AT-011-1008,Chinenye,Okonkwo,F,AT-011,02/16/1991,Engineer,Current,1
VC-005-1026,Hafsatu,Hassan,M,VC-005,12/12/1981,Manager,Current,1
AT-010-1069,Aisha,Okonkwo,F,AT-010,11/5/1977,Accountant,Current,1
AT-005-1197,Olaniyi,Davies,F,AT-005,11/10/1966,Manager,Current,1
AT-004-1113,Chiwendu,Okafor,M,AT-004,11/29/1998,Student,Savings,1
AT-010-1160,Jideofor,Alade,F,AT-010,2/10/1994,Trader,Savings,1
AT-010-1217,Ebunoluwa,Adeolu,M,AT-010,08/21/1962,Electrician,Savings,0
AT-011-1165,Oluwaseun,Nwosu,M,AT-011,11/24/1967,Engineer,Savings,0
AT-007-1130,Nifemi,Fajimi,F,AT-007,09/15/1974,Data Analyst,Current,1
AT-002-1043,Chukwuka,Kuti,F,AT-002,03/15/1964,Marketing Executive,Current,1
AT-012-1132,Azeez,Afolabi,M,AT-012,10/24/1983,Marketing Executive,Savings,1
AT-010-1014,Oluwatofunmi,Oluwatofunmi,F,AT-010,05/22/1969,Lawyer,Savings,0
AT-012-1261,Ekwutosi,Nwosu,F,AT-012,2/5/1980,Software Developer,Savings,0
VC-009-1186,Abdulsalam,Mustapha,M,VC-009,06/18/1966,Marketing Executive,Savings,1
AT-015-1078,Chinazo,Eze,F,AT-015,08/23/1986,Lawyer,Savings,1
AT-002-1273,Nkemdirim,Adetayo,F,AT-002,6/7/1964,Marketing Executive,Savings,1
AT-010-1027,Chidiebube,Okonkwo,M,AT-010,2/2/2003,Student,Savings,1
AT-003-1027,Christian,Oluwasegun,F,AT-003,3/5/2009,Student,Savings,1
AT-001-1068,Chukwuemeka,Ogbu,M,AT-001,02/21/1962,Health Professional,Savings,1
AT-007-1226,Alex,Oluwagbemiga,M,AT-007,8/6/1964,Construction Worker,Savings,1
AT-011-1215,Oluwatofunmi,Oluwadare,F,AT-011,7/7/1975,Health Professional,Savings,1
VC-003-1039,Danjuma,Danjuma,F,VC-003,7/12/1992,Accountant,Savings,1
AT-014-1089,Aremu,Oluwatobiloba,M,AT-014,2/7/1978,Farmer,Savings,1
AT-013-1174,Adewunmi,Oluwaseun,F,AT-013,10/25/1971,Accountant,Current,1
RS-001-1119,Chidera,Obinna,F,RS-001,7/11/1985,Manager,Savings,1
VC-007-1092,Danladi,Yusuf,F,VC-007,2/6/1975,Health Professional,Savings,1
VC-006-1209,Rukayat,Abdulrahman,F,VC-006,11/24/1990,Human Resources Specialist,Current,0
VC-010-1053,Mariam,Bello,F,VC-010,02/15/1984,Marketing Executive,Savings,1
VC-007-1203,Aisha,Nasiru,F,VC-007,2/11/1976,Trader,Savings,1
AT-001-1204,Bertha,Asalu,M,AT-001,07/25/1999,Student,Savings,0
AT-010-1105,Ada,Oluwaseun,M,AT-010,04/18/1961,Carpenter,Current,0
AT-014-1109,Segun,Adeyemo,F,AT-014,05/22/1984,Software Developer,Current,1
AT-001-1169,Boluwatife,Alabi,M,AT-001,05/21/1994,Data Analyst,Savings,0
AT-014-1090,Oluwaseun,Bello,M,AT-014,11/1/1968,Human Resources Specialist,Current,1
AT-015-1064,Oluwafemi,Oluwatomi,M,AT-015,11/17/1993,Mechanic,Current,0
VC-003-1104,Ahmad,Musa,F,VC-003,9/3/1994,Engineer,Current,1
AT-015-1255,Rukayat,Nwosu,F,AT-015,03/13/1966,Engineer,Current,1
AT-007-1163,Lekan,Adebayo,M,AT-007,04/26/2002,Student,Savings,1
AT-015-1074,Akubueze,Makinde,F,AT-015,07/25/1994,Manager,Savings,1
VC-006-1043,Yakubu,Sani,F,VC-006,02/17/1965,Marketing Executive,Current,1
VC-003-1019,Ahmed,Abubakar,F,VC-003,6/12/1982,Health Professional,Savings,1
RS-002-1093,Chidinma,Chukwuemeka,M,RS-002,7/7/1972,Factory Worker,Savings,1
AT-009-1258,Ayo,Bello,F,AT-009,4/7/1987,Accountant,Savings,0
AT-004-1306,Adetokunbo,Akpan,M,AT-004,11/11/1968,Software Developer,Savings,1
AT-009-1043,Folasade,Omolabake,M,AT-009,4/10/1980,Lawyer,Current,1
VC-008-1010,Amina,Suleiman,F,VC-008,11/9/1979,Health Professional,Savings,1
AT-002-1067,Yewande,Adetayo,M,AT-002,8/8/1993,Human Resources Specialist,Savings,1
AT-006-1171,Adenike,Akintoye,M,AT-006,08/14/1957,Software Developer,Current,1
VC-009-1002,Yusuf,Abubakar,F,VC-009,4/7/1976,Marketing Executive,Current,1
AT-013-1173,Constance,Onyekwere,M,AT-013,07/22/2004,Student,Savings,0
VC-005-1163,Aisha,Zainab,M,VC-005,5/1/1958,Mechanic,Savings,1
AT-007-1239,Amos,Oladipo,M,AT-007,9/3/1989,Manager,Savings,1
AT-010-1049,Destiny,Rasaq,F,AT-010,2/11/1973,Software Developer,Savings,1
AT-011-1065,Xaviera,Udofia,M,AT-011,5/2/1995,Data Analyst,Current,1
VC-004-1176,Danjuma,Amina,M,VC-004,03/19/1969,Farmer,Current,1
AT-008-1072,Chinazo,Ige,F,AT-008,11/20/1967,Accountant,Current,1
AT-004-1175,Olusola,Aregbesola,M,AT-004,01/29/2005,Student,Savings,1
AT-004-1094,Bridget,Onyeka,F,AT-004,1/1/2000,Student,Savings,0
AT-009-1034,Adesola,Okonkwo,F,AT-009,7/8/1966,Manager,Current,1
AT-015-1062,Ademiluyi,Okonkwo,M,AT-015,05/19/1962,Carpenter,Savings,1
AT-004-1236,Oluwatomi,Ogbu,F,AT-004,06/13/2003,Student,Savings,1
AT-002-1237,Oluwatosin,Idowu,F,AT-002,12/11/1990,Engineer,Savings,0
AT-008-1104,Austin,Okafor,F,AT-008,07/17/1993,Health Professional,Current,0
AT-001-1160,Fiyinfoluwa,Okonkwo,F,AT-001,8/11/2003,Student,Savings,0
AT-003-1046,Daniel,Oluwasegun,M,AT-003,05/23/1981,Software Developer,Current,1
AT-004-1062,Oluwajoba,Akinola,F,AT-004,10/8/1962,Marketing Executive,Current,1
VC-003-1166,Nura,Habiba,M,VC-003,08/19/1967,Trader,Savings,1
VC-004-1094,Fatima,Ahmed,M,VC-004,9/11/1960,Health Professional,Current,1
VC-003-1088,Ruqayya,Usman,M,VC-003,10/4/1992,Marketing Executive,Savings,0
AT-003-1149,Habiba,Oluwakemi,M,AT-003,03/26/1979,Construction Worker,Current,1
AT-001-1047,Nifemi,Ilelaboye,F,AT-001,9/9/1961,Construction Worker,Savings,1
AT-015-1079,Destiny,Akande,M,AT-015,04/24/1967,Factory Worker,Savings,1
AT-015-1168,Akpan,Oluwadamilola,F,AT-015,07/26/1972,Manager,Current,1
VC-006-1139,Abdulsalam,Farouk,M,VC-006,1/6/1993,Marketing Executive,Current,1
AT-008-1242,Edwin,Akinsanya,M,AT-008,10/10/1974,Software Developer,Savings,1
VC-010-1006,Abdulsalam,Bala,M,VC-010,09/20/1967,Lawyer,Current,0
VC-009-1041,Aliyu,Yusuf,F,VC-009,08/24/1982,Engineer,Current,1
VC-005-1074,Ahmed,Garba,F,VC-005,7/7/1957,Lawyer,Current,1
AT-004-1222,Ayo,Oladele,M,AT-004,12/16/1972,Lawyer,Savings,1
AT-002-1022,Oluwatomi,Okonkwo,M,AT-002,07/17/2002,Student,Savings,1
AT-011-1199,Olufemi,Okereke,M,AT-011,07/20/1984,Welder,Savings,0
AT-004-1312,Benjamin,Oluwabukola,M,AT-004,1/10/1969,Human Resources Specialist,Current,1
AT-004-1235,Dayo,Gbadamosi,M,AT-004,7/1/2002,Student,Savings,1
AT-003-1174,Adebowale,Fagbuyi,M,AT-003,06/27/1986,Marketing Executive,Savings,1
AT-012-1157,Akindele,Adekunle,F,AT-012,8/1/1997,Lawyer,Savings,1
AT-011-1245,Edwin,Okonkwo,M,AT-011,9/6/2008,Student,Savings,1
AT-003-1251,Oluwatobiloba,Abdulrahman,F,AT-003,08/23/1973,Marketing Executive,Current,1
AT-015-1281,Jideofor,Adetokunbo,M,AT-015,03/29/1981,Accountant,Savings,1
AT-007-1185,Christie,Akinola,M,AT-007,1/10/2000,Student,Savings,0
AT-008-1296,Dorcas,Alao,M,AT-008,4/10/1995,Mechanic,Savings,1
VC-008-1044,Umaru,Bala,M,VC-008,3/6/1962,Lawyer,Savings,1
AT-010-1180,Anthonia,Oluwaseun,M,AT-010,04/14/1997,Carpenter,Current,1
AT-014-1244,Cyril,Onyeka,M,AT-014,4/11/1963,Manager,Savings,1
AT-012-1067,Adisa,Alade,M,AT-012,11/1/1998,Student,Savings,1
VC-004-1133,Ahmad,Muhammad,M,VC-004,11/22/1964,Plumber,Current,0
RS-001-1026,Oladapo,Aluko,M,RS-001,04/30/1971,Construction Worker,Savings,1
AT-002-1125,Chisom,Onyekachi,M,AT-002,08/17/1980,Accountant,Savings,1
AT-015-1161,Alaba,Adekunle,M,AT-015,4/2/1988,Marketing Executive,Savings,1
AT-010-1130,Diana,Ademola,F,AT-010,01/15/1968,Engineer,Savings,1
VC-004-1046,Usman,Umar,F,VC-004,10/8/1990,Health Professional,Savings,1
AT-011-1005,Camillus,Nnamdi,M,AT-011,05/14/1991,Accountant,Savings,1
AT-009-1087,Chidiebube,Sanyaolu,M,AT-009,06/17/1967,Human Resources Specialist,Savings,1
AT-009-1210,Mofoluwake,Adekunle,F,AT-009,11/24/1998,Student,Savings,1
AT-009-1202,Oluwatimilehin,Aregbesola,M,AT-009,6/1/1984,Carpenter,Savings,1
VC-006-1168,Ismaila,Aisha,F,VC-006,11/7/1965,Marketing Executive,Savings,1
VC-006-1223,Rukayya,Bashir,F,VC-006,12/9/1966,Human Resources Specialist,Current,1
